iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Syria,2023,12,12,1334758.4464542188,3.2866728735433467E7,1.8646830354644086E9,1.3347584464542181E9,GMIE-100
,Syria,2023,12,12,68974.56766879512,1634118.8617880358,1.0277569955118237E8,6.897456766879511E7,GMIE-100
,Yemen,2023,12,12,7.489938454546391E8,3.495421073750801E10,1.2920410865438857E12,7.489938454546384E11,GMIE-100
,Australia,2023,12,12,4.938900509292722E8,3.937978022942435E10,1.667640366219855E12,4.938900509292725E11,GMIE-100
,Coral Sea Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2023,12,12,8.305838266932791E7,8.19218019007465E9,7.627606957728436E11,8.305838266932803E10,GMIE-100
,Puerto Rico,2023,12,12,1034039.8565123642,4.7561305393849874E8,4.105722005762111E10,1.034039856512362E9,GMIE-100
,US Virgin Is,2023,12,12,216532.41943655154,1.8663917941800416E7,1.0038810601426611E9,2.165324194365515E8,GMIE-100
,British Virgin Is,2023,12,12,31428.65512790556,7865615.833102276,9.251035120431584E7,3.1428655127905548E7,GMIE-100
,Antigua & Barbuda,2023,12,12,332691.2083322667,3.690982022236308E7,3.121719900938166E9,3.3269120833226687E8,GMIE-100
,St Barthelemy,2023,12,12,24959.70558513754,1503883.7137018126,9.164576991243935E7,2.495970558513753E7,GMIE-100
,Netherlands (Caribbean),2023,12,12,0.0,479641.31184820447,0.0,0.0,GMIE-100
,Anguilla,2023,12,12,1138.7334693784542,568518.0780760853,3.1726568601173352E7,1138733.4693784546,GMIE-100
,St Martin,2023,12,12,14036.653606189859,2081145.7936339837,1.490496813042644E8,1.4036653606189866E7,GMIE-100
,Sint Maarten,2023,12,12,2015.2947684214682,233368.245197949,1.6134053026321653E7,2015294.768421468,GMIE-100
,St Kitts & Nevis,2023,12,12,315134.44419876515,1.424533517083635E7,1.1113504542589138E9,3.1513444419876474E8,GMIE-100
,Montserrat,2023,12,12,13673.388877046278,736516.4409135709,6.652737794842917E7,1.3673388877046278E7,GMIE-100
,Guadeloupe,2023,12,12,663116.9761047584,1.848952229476768E8,1.8009016277973576E10,6.631169761047587E8,GMIE-100
,Dominica,2023,12,12,207781.04866870094,7.79485344697982E7,1.0128608328205538E10,2.07781048668701E8,GMIE-100
,Trinidad & Tobago,2023,12,12,177800.26531649733,7.950455958540058E7,7.394141951822035E9,1.778002653164971E8,GMIE-100
,Grenada,2023,12,12,65895.36478195361,7.317371347151251E7,6.77210619895939E9,6.5895364781953685E7,GMIE-100
,Martinique,2023,12,12,193911.23499898755,8.281962337208317E7,8.434504805655368E9,1.939112349989875E8,GMIE-100
,Saint Lucia,2023,12,12,160249.29152390859,3.9990654336449504E7,4.535254342062825E9,1.6024929152390862E8,GMIE-100
,St Vincent & the Grenadines,2023,12,12,72472.01934221621,8074733.512525784,6.1855836268827E8,7.24720193422162E7,GMIE-100
,Barbados,2023,12,12,412224.3926439921,1.3304127962769198E8,9.055601004845137E9,4.1222439264399064E8,GMIE-100
,Curacao,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Aruba,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Dominican Republic,2023,12,12,1.5151385574438674E7,2.755009814524537E9,2.5334298516229865E11,1.5151385574438627E10,GMIE-100
,Haiti,2023,12,12,6109701.2249261085,6.057732520980176E8,5.4841761043799416E10,6.109701224926112E9,GMIE-100
